Year,RCRA Hazardous Waste Manifest Number,Foreign Exporter Name,Foreign Exporter Site Address,Foreign Exporter Site City,Foreign Exporter  Site State or Province,Foreign Exporter Site ZIP or Mailing Code,Hazardous Waste Description,DOT/UN ID Code,DOT/UN ID Code description,DOT Packing Group,Number of Containers,Container Type,Total Quantity in Shipment,Units for Quantity in Shipment,quant final,units final,Applicable EPA Hazardous Waste Code(s),Expected Management Method Code,Expected Management Method Code description,Port of Entry City,Port of Entry State,Receiving Facility EPA ID Number 2,Receiving Facility Name,Receiving Facility Street Address,Receiving Facility City,Receiving Facility State,Receiving Facility Zip Code
2012,ARD069748192,"CLEAN HARBORS EL DORADO, LLC",309 AMERICAN CIRCLE,EL DORADO,AR,71730,WASTE MERCURY CONTAINED IN MANUFACTURED ARTICLES (MERCURY),UN2809,Mercury,,,,706,P - Pounds,320.235952,kg,,,,,,,CLEAN HARBORS INC,400 GALIPEAU RANGE 5 EST,THURSO,QUEBEC,J0X3B0
2012,ARD069748192,"CLEAN HARBORS EL DORADO, LLC",309 AMERICAN CIRCLE,EL DORADO,AR,71730,WASTE MERCURY,UN2809,Mercury,,,,5,P - Pounds,2.26796,kg,,,,,,,CLEAN HARBORS INC,400 GALIPEAU RANGE 5 EST,THURSO,QUEBEC,J0X3B0
2012,ARD069748192,"CLEAN HARBORS EL DORADO, LLC",309 AMERICAN CIRCLE,EL DORADO,AR,71730,WASTE MERCURY,UN2809,Mercury,,,,41,P - Pounds,18.597272,kg,,,,,,,CLEAN HARBORS INC,400 GALIPEAU RANGE 5 EST,THURSO,QUEBEC,J0X3B0
2012,ARD069748192,"CLEAN HARBORS EL DORADO, LLC",309 AMERICAN CIRCLE,EL DORADO,AR,71730,WASTE MERCURY,UN2809,Mercury,,,,80,P - Pounds,36.28736,kg,,,,,,,CLEAN HARBORS INC,400 GALIPEAU RANGE 5 EST,THURSO,QUEBEC,J0X3B0
2012,ARD069748192,"CLEAN HARBORS EL DORADO, LLC",309 AMERICAN CIRCLE,EL DORADO,AR,71730,WASTE MERCURY,UN2809,Mercury,,,,3,P - Pounds,1.360776,kg,,,,,,,CLEAN HARBORS INC,400 GALIPEAU RANGE 5 EST,THURSO,QUEBEC,J0X3B0
2012,ARD069748192,"CLEAN HARBORS EL DORADO, LLC",309 AMERICAN CIRCLE,EL DORADO,AR,71730,WASTE MERCURY CONTAINED IN MANUFACTURED ARTCLES,UN2809,Mercury,,,,83,P - Pounds,37.648136,kg,,,,,,,CLEAN HARBORS INC,400 GALIPEAU RANGE 5 EST,THURSO,QUEBEC,J0X3B0
2012,ARD069748192,"CLEAN HARBORS EL DORADO, LLC",309 AMERICAN CIRCLE,EL DORADO,AR,71730,WASTE MERCURY,UN2809,Mercury,,,,168,P - Pounds,76.203456,kg,,,,,,,CLEAN HARBORS INC,400 GALIPEAU RANGE 5 EST,THURSO,QUEBEC,J0X3B0
2012,ARD069748192,"CLEAN HARBORS EL DORADO, LLC",309 AMERICAN CIRCLE,EL DORADO,AR,71730,WASTE MERCURY,UN2809,Mercury,,,,80,P - Pounds,36.28736,kg,,,,,,,CLEAN HARBORS INC,400 GALIPEAU RANGE 5 EST,THURSO,QUEBEC,J0X3B0
2012,ARD069748192,"CLEAN HARBORS EL DORADO, LLC",309 AMERICAN CIRCLE,EL DORADO,AR,71730,WASTE MERCURY,UN2809,Mercury,,,,1157,P - Pounds,524.805944,kg,,,,,,,CLEAN HARBORS INC,400 GALIPEAU RANGE 5 EST,THURSO,QUEBEC,J0X3B0
2012,ARD069748192,"CLEAN HARBORS EL DORADO, LLC",309 AMERICAN CIRCLE,EL DORADO,AR,71730,WASTE MERCURY,UN2809,Mercury,,,,12,P - Pounds,5.443104,kg,,,,,,,CLEAN HARBORS INC,400 GALIPEAU RANGE 5 EST,THURSO,QUEBEC,J0X3B0
2012,ARD069748192,"CLEAN HARBORS EL DORADO, LLC",309 AMERICAN CIRCLE,EL DORADO,AR,71730,WASTE MERCURY,UN2809,Mercury,,,,28,P - Pounds,12.700576,kg,,,,,,,CLEAN HARBORS INC,400 GALIPEAU RANGE 5 EST,THURSO,QUEBEC,J0X3B0
2012,ARD069748192,"CLEAN HARBORS EL DORADO, LLC",309 AMERICAN CIRCLE,EL DORADO,AR,71730,WASTE MERCURY,UN2809,Mercury,,,,240,P - Pounds,108.86208,kg,,,,,,,CLEAN HARBORS INC,400 GALIPEAU RANGE 5 EST,THURSO,QUEBEC,J0X3B0
2012,ARD069748192,"CLEAN HARBORS EL DORADO, LLC",309 AMERICAN CIRCLE,EL DORADO,AR,71730,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (MERCURY)",UN3077,"Environmentally hazardous substances, solid, n.o.s.",,,,30,P - Pounds,13.60776,kg,,,,,,,CLEAN HARBORS INC,400 GALIPEAU RANGE 5 EST,THURSO,QUEBEC,J0X3B0
2012,ARD069748192,"CLEAN HARBORS EL DORADO, LLC",309 AMERICAN CIRCLE,EL DORADO,AR,71730,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (MERCURY)",UN3077,"Environmentally hazardous substances, solid, n.o.s.",,,,59,P - Pounds,26.761928,kg,,,,,,,CLEAN HARBORS INC,400 GALIPEAU RANGE 5 EST,THURSO,QUEBEC,J0X3B0
2012,ARD069748192,"CLEAN HARBORS EL DORADO, LLC",309 AMERICAN CIRCLE,EL DORADO,AR,71730,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (MERCURY)",UN3077,"Environmentally hazardous substances, solid, n.o.s.",,,,209,P - Pounds,94.800728,kg,,,,,,,CLEAN HARBORS INC,400 GALIPEAU RANGE 5 EST,THURSO,QUEBEC,J0X3B0
2012,ARD069748192,"CLEAN HARBORS EL DORADO, LLC",309 AMERICAN CIRCLE,EL DORADO,AR,71730,"HAZARDOUS WASTE, LIQUID, NOS (MERCURY)",UN3082,"Environmentally hazardous substances, liquid, n.o.s.",,,,7,P - Pounds,3.175144,kg,,,,,,,CLEAN HARBORS INC,400 GALIPEAU RANGE 5 EST,THURSO,QUEBEC,J0X3B0
2012,ARD069748192,"CLEAN HARBORS EL DORADO, LLC",309 AMERICAN CIRCLE,EL DORADO,AR,71730,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, LIQUID, NOS (MERCURY)",UN3082,"Environmentally hazardous substances, liquid, n.o.s.",,,,277,P - Pounds,125.644984,kg,,,,,,,CLEAN HARBORS INC,400 GALIPEAU RANGE 5 EST,THURSO,QUEBEC,J0X3B0
2012,ARD069748192,"CLEAN HARBORS EL DORADO, LLC",309 AMERICAN CIRCLE,EL DORADO,AR,71730,WASTE MERCURY,UN2809,Mercury,,,,81,P - Pounds,36.740952,kg,,,,,,,CLEAN HARBORS INC,400 GALIPEAU RANGE 5 EST,THURSO,QUEBEC,J0X3B0
2012,ARD069748192,"CLEAN HARBORS EL DORADO, LLC",309 AMERICAN CIRCLE,EL DORADO,AR,71730,"HAZARDOUS WASTE, LIQUID, NOS (MERCURY)",NA3077,"Hazardous waste, solid, n.o.s.",,,,303,P - Pounds,137.438376,kg,,,,,,,CLEAN HARBORS INC,400 GALIPEAU RANGE 5 EST,THURSO,QUEBEC,J0X3B0
2012,ARD069748192,"CLEAN HARBORS EL DORADO, LLC",309 AMERICAN CIRCLE,EL DORADO,AR,71730,WASTE MERCURY,UN2809,Mercury,,,,250,P - Pounds,113.398,kg,,,,,,,CLEAN HARBORS INC,400 GALIPEAU RANGE 5 EST,THURSO,QUEBEC,J0X3B0
2012,ARD069748192,"CLEAN HARBORS EL DORADO, LLC",309 AMERICAN CIRCLE,EL DORADO,AR,71730,"WASTE MERCURY COMPOUNDS, LIQUID, NOS (PHENTYL MERCURIC ACETATE)",UN2024,"Mercury compounds, liquid, n.o.s.",,,,24,P - Pounds,10.886208,kg,,,,,,,CLEAN HARBORS INC,400 GALIPEAU RANGE 5 EST,THURSO,QUEBEC,J0X3B0
2012,ARD069748192,"CLEAN HARBORS EL DORADO, LLC",309 AMERICAN CIRCLE,EL DORADO,AR,71730,"WASTE MERCURY COMPOUNDS, SOLID, NOS (MERCURY)",UN2025,"Mercury compounds, solid, n.o.s.",,,,17,P - Pounds,7.711064,kg,,,,,,,CLEAN HARBORS INC,400 GALIPEAU RANGE 5 EST,THURSO,QUEBEC,J0X3B0
2012,ARD069748192,"CLEAN HARBORS EL DORADO, LLC",309 AMERICAN CIRCLE,EL DORADO,AR,71730,"HAZARDOUS WASTE, SOLID, NOS (MERCURY)",NA3077,"Hazardous waste, solid, n.o.s.",,,,490,P - Pounds,222.26008,kg,,,,,,,CLEAN HARBORS INC,400 GALIPEAU RANGE 5 EST,THURSO,QUEBEC,J0X3B0
2012,ARD069748192,"CLEAN HARBORS EL DORADO, LLC",309 AMERICAN CIRCLE,EL DORADO,AR,71730,WASTE MERCURY,UN2809,Mercury,,,,21,P - Pounds,9.525432,kg,,,,,,,CLEAN HARBORS INC,400 GALIPEAU RANGE 5 EST,THURSO,QUEBEC,J0X3B0
2012,ARD069748192,"CLEAN HARBORS EL DORADO, LLC",309 AMERICAN CIRCLE,EL DORADO,AR,71730,WASTE MERCURY,UN2809,Mercury,,,,424,P - Pounds,192.323008,kg,,,,,,,CLEAN HARBORS INC,400 GALIPEAU RANGE 5 EST,THURSO,QUEBEC,J0X3B0
2012,ARD069748192,"CLEAN HARBORS EL DORADO, LLC",309 AMERICAN CIRCLE,EL DORADO,AR,71730,WASTE MERCURY,UN2809,Mercury,,,,96,P - Pounds,43.544832,kg,,,,,,,CLEAN HARBORS INC,400 GALIPEAU RANGE 5 EST,THURSO,QUEBEC,J0X3B0
2012,ARD069748192,"CLEAN HARBORS EL DORADO, LLC",309 AMERICAN CIRCLE,EL DORADO,AR,71730,WASTE MERCURY,UN2809,Mercury,,,,6,P - Pounds,2.721552,kg,,,,,,,CLEAN HARBORS INC,400 GALIPEAU RANGE 5 EST,THURSO,QUEBEC,J0X3B0
2012,ARD069748192,"CLEAN HARBORS EL DORADO, LLC",309 AMERICAN CIRCLE,EL DORADO,AR,71730,WASTE MERCURY,UN2809,Mercury,,,,575,P - Pounds,260.8154,kg,,,,,,,CLEAN HARBORS INC,400 GALIPEAU RANGE 5 EST,THURSO,QUEBEC,J0X3B0
2012,ARD069748192,"CLEAN HARBORS EL DORADO, LLC",309 AMERICAN CIRCLE,EL DORADO,AR,71730,WASTE MERCURY,UN2809,Mercury,,,,170,P - Pounds,77.11064,kg,,,,,,,CLEAN HARBORS INC,400 GALIPEAU RANGE 5 EST,THURSO,QUEBEC,J0X3B0
2012,ARD069748192,"CLEAN HARBORS EL DORADO, LLC",309 AMERICAN CIRCLE,EL DORADO,AR,71730,WASTE MERCURY,UN2809,Mercury,,,,1312,P - Pounds,595.112704,kg,,,,,,,CLEAN HARBORS INC,400 GALIPEAU RANGE 5 EST,THURSO,QUEBEC,J0X3B0
2012,ARD069748192,"CLEAN HARBORS EL DORADO, LLC",309 AMERICAN CIRCLE,EL DORADO,AR,71730,WASTE MERCURY,UN2809,Mercury,,,,1037,P - Pounds,470.374904,kg,,,,,,,CLEAN HARBORS INC,400 GALIPEAU RANGE 5 EST,THURSO,QUEBEC,J0X3B0
2012,ARD069748192,"CLEAN HARBORS EL DORADO, LLC",309 AMERICAN CIRCLE,EL DORADO,AR,71730,WASTE MERCURY,UN2809,Mercury,,,,419,P - Pounds,190.055048,kg,,,,,,,CLEAN HARBORS INC,400 GALIPEAU RANGE 5 EST,THURSO,QUEBEC,J0X3B0
2012,ARD069748192,"CLEAN HARBORS EL DORADO, LLC",309 AMERICAN CIRCLE,EL DORADO,AR,71730,WASTE MERCURY CONTAINED IN MANUFACTURED ARTICLES (MERCURY),UN2809,Mercury,,,,5,P - Pounds,2.26796,kg,,,,,,,CLEAN HARBORS INC,400 GALIPEAU RANGE 5 EST,THURSO,QUEBEC,J0X3B0
2012,ARD069748192,"CLEAN HARBORS EL DORADO, LLC",309 AMERICAN CIRCLE,EL DORADO,AR,71730,WASTE MERCURY CONTAINED IN MANUFACTURED ARTICLES (MERCURY),UN2809,Mercury,,,,55,P - Pounds,24.94756,kg,,,,,,,CLEAN HARBORS INC,400 GALIPEAU RANGE 5 EST,THURSO,QUEBEC,J0X3B0
2012,ARD069748192,"CLEAN HARBORS EL DORADO, LLC",309 AMERICAN CIRCLE,EL DORADO,AR,71730,WASTE MERCURY,UN2809,Mercury,,,,25,P - Pounds,11.3398,kg,,,,,,,CLEAN HARBORS INC,400 GALIPEAU RANGE 5 EST,THURSO,QUEBEC,J0X3B0
2012,ARD069748192,"CLEAN HARBORS EL DORADO, LLC",309 AMERICAN CIRCLE,EL DORADO,AR,71730,WASTE MERCURY,UN2809,Mercury,,,,54,P - Pounds,24.493968,kg,,,,,,,CLEAN HARBORS INC,400 GALIPEAU RANGE 5 EST,THURSO,QUEBEC,J0X3B0
2012,ARD069748192,"CLEAN HARBORS EL DORADO, LLC",309 AMERICAN CIRCLE,EL DORADO,AR,71730,WASTE MERCURY,UN2809,Mercury,,,,405,P - Pounds,183.70476,kg,,,,,,,CLEAN HARBORS INC,400 GALIPEAU RANGE 5 EST,THURSO,QUEBEC,J0X3B0
2012,ARD069748192,"CLEAN HARBORS EL DORADO, LLC",309 AMERICAN CIRCLE,EL DORADO,AR,71730,WASTE MERCURY,UN2809,Mercury,,,,314,P - Pounds,142.427888,kg,,,,,,,CLEAN HARBORS INC,400 GALIPEAU RANGE 5 EST,THURSO,QUEBEC,J0X3B0
2012,ARD069748192,"CLEAN HARBORS EL DORADO, LLC",309 AMERICAN CIRCLE,EL DORADO,AR,71730,WASTE MERCURY,UN2809,Mercury,,,,54,P - Pounds,24.493968,kg,,,,,,,CLEAN HARBORS INC,400 GALIPEAU RANGE 5 EST,THURSO,QUEBEC,J0X3B0
2012,ARD069748192,"CLEAN HARBORS EL DORADO, LLC",309 AMERICAN CIRCLE,EL DORADO,AR,71730,WASTE MERCURY,UN2809,Mercury,,,,121,P - Pounds,54.884632,kg,,,,,,,CLEAN HARBORS INC,400 GALIPEAU RANGE 5 EST,THURSO,QUEBEC,J0X3B0
2012,ARD069748192,"CLEAN HARBORS EL DORADO, LLC",309 AMERICAN CIRCLE,EL DORADO,AR,71730,WASTE MERCURY,UN2809,Mercury,,,,16,P - Pounds,7.257472,kg,,,,,,,CLEAN HARBORS INC,400 GALIPEAU RANGE 5 EST,THURSO,QUEBEC,J0X3B0
2012,ARD069748192,"CLEAN HARBORS EL DORADO, LLC",309 AMERICAN CIRCLE,EL DORADO,AR,71730,WASTE MERCURY,UN2809,Mercury,,,,84,P - Pounds,38.101728,kg,,,,,,,CLEAN HARBORS INC,400 GALIPEAU RANGE 5 EST,THURSO,QUEBEC,J0X3B0
2012,ARD069748192,"CLEAN HARBORS EL DORADO, LLC",309 AMERICAN CIRCLE,EL DORADO,AR,71730,WASTE MERCURY,UN2809,Mercury,,,,167,P - Pounds,75.749864,kg,,,,,,,CLEAN HARBORS INC,400 GALIPEAU RANGE 5 EST,THURSO,QUEBEC,J0X3B0
2012,ARD069748192,"CLEAN HARBORS EL DORADO, LLC",309 AMERICAN CIRCLE,EL DORADO,AR,71730,WASTE MERCURY,UN2809,Mercury,,,,52,P - Pounds,23.586784,kg,,,,,,,CLEAN HARBORS INC,400 GALIPEAU RANGE 5 EST,THURSO,QUEBEC,J0X3B0
2012,ARD069748192,"CLEAN HARBORS EL DORADO, LLC",309 AMERICAN CIRCLE,EL DORADO,AR,71730,WASTE MERCURY,UN2809,Mercury,,,,597,P - Pounds,270.794424,kg,,,,,,,CLEAN HARBORS INC,400 GALIPEAU RANGE 5 EST,THURSO,QUEBEC,J0X3B0
2012,ARD069748192,"CLEAN HARBORS EL DORADO, LLC",309 AMERICAN CIRCLE,EL DORADO,AR,71730,WASTE MERCURY,UN2809,Mercury,,,,179,P - Pounds,81.192968,kg,,,,,,,CLEAN HARBORS INC,400 GALIPEAU RANGE 5 EST,THURSO,QUEBEC,J0X3B0
2012,ARD069748192,"CLEAN HARBORS EL DORADO, LLC",309 AMERICAN CIRCLE,EL DORADO,AR,71730,WASTE MERCURY,UN2809,Mercury,,,,1168,P - Pounds,529.795456,kg,,,,,,,CLEAN HARBORS INC,400 GALIPEAU RANGE 5 EST,THURSO,QUEBEC,J0X3B0
2012,ARD069748192,"CLEAN HARBORS EL DORADO, LLC",309 AMERICAN CIRCLE,EL DORADO,AR,71730,WASTE MERCURY,UN2809,Mercury,,,,1526,P - Pounds,692.181392,kg,,,,,,,CLEAN HARBORS INC,400 GALIPEAU RANGE 5 EST,THURSO,QUEBEC,J0X3B0
2012,ARD069748192,"CLEAN HARBORS EL DORADO, LLC",309 AMERICAN CIRCLE,EL DORADO,AR,71730,WASTE MERCURY,UN2809,Mercury,,,,9,P - Pounds,4.082328,kg,,,,,,,CLEAN HARBORS INC,400 GALIPEAU RANGE 5 EST,THURSO,QUEBEC,J0X3B0
2012,ARD069748192,"CLEAN HARBORS EL DORADO, LLC",309 AMERICAN CIRCLE,EL DORADO,AR,71730,WASTE MERCURY,UN2809,Mercury,,,,29,P - Pounds,13.154168,kg,,,,,,,CLEAN HARBORS INC,400 GALIPEAU RANGE 5 EST,THURSO,QUEBEC,J0X3B0
2012,ARD069748192,"CLEAN HARBORS EL DORADO, LLC",309 AMERICAN CIRCLE,EL DORADO,AR,71730,WASTE MERCURY,UN2809,Mercury,,,,60,P - Pounds,27.21552,kg,,,,,,,CLEAN HARBORS INC,400 GALIPEAU RANGE 5 EST,THURSO,QUEBEC,J0X3B0
2012,ARD069748192,"CLEAN HARBORS EL DORADO, LLC",309 AMERICAN CIRCLE,EL DORADO,AR,71730,WASTE MERCURY CONTAINED IN MANUFACTURED ARTICLES (MERCURY),UN2809,Mercury,,,,552,P - Pounds,250.382784,kg,,,,,,,CLEAN HARBORS INC,400 GALIPEAU RANGE 5 EST,THURSO,QUEBEC,J0X3B0
2012,ARD069748192,"CLEAN HARBORS EL DORADO, LLC",309 AMERICAN CIRCLE,EL DORADO,AR,71730,WASTE MERCURY,UN2809,Mercury,,,,141,P - Pounds,63.956472,kg,,,,,,,CLEAN HARBORS INC,400 GALIPEAU RANGE 5 EST,THURSO,QUEBEC,J0X3B0
2012,ARD069748192,"CLEAN HARBORS EL DORADO, LLC",309 AMERICAN CIRCLE,EL DORADO,AR,71730,WASTE MERCURY CONTAINED IN MANUFACTURED ARTICLES (MERCURY),UN2809,Mercury,,,,3,P - Pounds,1.360776,kg,,,,,,,CLEAN HARBORS INC,400 GALIPEAU RANGE 5 EST,THURSO,QUEBEC,J0X3B0
2012,ARD069748192,"CLEAN HARBORS EL DORADO, LLC",309 AMERICAN CIRCLE,EL DORADO,AR,71730,WASTE MERCURY,UN2809,Mercury,,,,6,P - Pounds,2.721552,kg,,,,,,,CLEAN HARBORS INC,400 GALIPEAU RANGE 5 EST,THURSO,QUEBEC,J0X3B0
2012,ARD069748192,"CLEAN HARBORS EL DORADO, LLC",309 AMERICAN CIRCLE,EL DORADO,AR,71730,WASTE MERCURY,UN2809,Mercury,,,,992,P - Pounds,449.963264,kg,,,,,,,CLEAN HARBORS INC,400 GALIPEAU RANGE 5 EST,THURSO,QUEBEC,J0X3B0
2012,ARD069748192,"CLEAN HARBORS EL DORADO, LLC",309 AMERICAN CIRCLE,EL DORADO,AR,71730,WASTE MERCURY,UN2809,Mercury,,,,2,P - Pounds,0.907184,kg,,,,,,,CLEAN HARBORS INC,400 GALIPEAU RANGE 5 EST,THURSO,QUEBEC,J0X3B0
2012,ARD069748192,"CLEAN HARBORS EL DORADO, LLC",309 AMERICAN CIRCLE,EL DORADO,AR,71730,WASTE MERCURY,UN2809,Mercury,,,,45,P - Pounds,20.41164,kg,,,,,,,CLEAN HARBORS INC,400 GALIPEAU RANGE 5 EST,THURSO,QUEBEC,J0X3B0
2012,ARD069748192,"CLEAN HARBORS EL DORADO, LLC",309 AMERICAN CIRCLE,EL DORADO,AR,71730,WASTE MERCURY,UN2809,Mercury,,,,20,P - Pounds,9.07184,kg,,,,,,,CLEAN HARBORS INC,400 GALIPEAU RANGE 5 EST,THURSO,QUEBEC,J0X3B0
2012,ARD069748192,"CLEAN HARBORS EL DORADO, LLC",309 AMERICAN CIRCLE,EL DORADO,AR,71730,WASTE MERCURY CONTAINED IN MANUFACTURED ARTICLES (MERCURY),UN2809,Mercury,,,,262,P - Pounds,118.841104,kg,,,,,,,CLEAN HARBORS INC,400 GALIPEAU RANGE 5 EST,THURSO,QUEBEC,J0X3B0
2012,ARD069748192,"CLEAN HARBORS EL DORADO, LLC",309 AMERICAN CIRCLE,EL DORADO,AR,71730,WASTE MERCURY,UN2809,Mercury,,,,60,P - Pounds,27.21552,kg,,,,,,,CLEAN HARBORS INC,400 GALIPEAU RANGE 5 EST,THURSO,QUEBEC,J0X3B0
2012,ARD069748192,"CLEAN HARBORS EL DORADO, LLC",309 AMERICAN CIRCLE,EL DORADO,AR,71730,WASTE MERCURY,UN2809,Mercury,,,,121,P - Pounds,54.884632,kg,,,,,,,CLEAN HARBORS INC,400 GALIPEAU RANGE 5 EST,THURSO,QUEBEC,J0X3B0
2012,ARD069748192,"CLEAN HARBORS EL DORADO, LLC",309 AMERICAN CIRCLE,EL DORADO,AR,71730,WASTE MERCURY,UN2809,Mercury,,,,72,P - Pounds,32.658624,kg,,,,,,,CLEAN HARBORS INC,400 GALIPEAU RANGE 5 EST,THURSO,QUEBEC,J0X3B0
2012,ARD069748192,"CLEAN HARBORS EL DORADO, LLC",309 AMERICAN CIRCLE,EL DORADO,AR,71730,WASTE MERCURY,UN2809,Mercury,,,,5,P - Pounds,2.26796,kg,,,,,,,CLEAN HARBORS INC,400 GALIPEAU RANGE 5 EST,THURSO,QUEBEC,J0X3B0
2012,ARD069748192,"CLEAN HARBORS EL DORADO, LLC",309 AMERICAN CIRCLE,EL DORADO,AR,71730,WASTE MERCURY,UN2809,Mercury,,,,20,P - Pounds,9.07184,kg,,,,,,,CLEAN HARBORS INC,400 GALIPEAU RANGE 5 EST,THURSO,QUEBEC,J0X3B0
2012,ARD069748192,"CLEAN HARBORS EL DORADO, LLC",309 AMERICAN CIRCLE,EL DORADO,AR,71730,WASTE MERCURY,UN2809,Mercury,,,,35,P - Pounds,15.87572,kg,,,,,,,CLEAN HARBORS INC,400 GALIPEAU RANGE 5 EST,THURSO,QUEBEC,J0X3B0
2012,ARD069748192,"CLEAN HARBORS EL DORADO, LLC",309 AMERICAN CIRCLE,EL DORADO,AR,71730,WASTE MERCURY,UN2809,Mercury,,,,64,P - Pounds,29.029888,kg,,,,,,,CLEAN HARBORS INC,400 GALIPEAU RANGE 5 EST,THURSO,QUEBEC,J0X3B0
2012,ARD069748192,"CLEAN HARBORS EL DORADO, LLC",309 AMERICAN CIRCLE,EL DORADO,AR,71730,WASTE MERCURY,UN2809,Mercury,,,,34,P - Pounds,15.422128,kg,,,,,,,CLEAN HARBORS INC,400 GALIPEAU RANGE 5 EST,THURSO,QUEBEC,J0X3B0
2012,ARD069748192,"CLEAN HARBORS EL DORADO, LLC",309 AMERICAN CIRCLE,EL DORADO,AR,71730,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (MERCURY BULB)",UN3077,"Environmentally hazardous substances, solid, n.o.s.",,,,4,P - Pounds,1.814368,kg,,,,,,,CLEAN HARBORS INC,400 GALIPEAU RANGE 5 EST,THURSO,QUEBEC,J0X3B0
2012,ARD069748192,"CLEAN HARBORS EL DORADO, LLC",309 AMERICAN CIRCLE,EL DORADO,AR,71730,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, LIQUID, NOS (MERCURY)",UN3082,"Environmentally hazardous substances, liquid, n.o.s.",,,,10,P - Pounds,4.53592,kg,,,,,,,CLEAN HARBORS INC,400 GALIPEAU RANGE 5 EST,THURSO,QUEBEC,J0X3B0
2012,NYD986871622,CLEAN HARBORS INC,32 BASK ROAD,GLENMONT,NY,12077,"WASTE FLAMMABLE LIQUIDS, NOS (BLENDED/BULKED HALOGENATED/NON-HALOGENATED RICH ORGANIC LIQUIDS AND SLURRIES)",UN1993,"Flammable liquids, n.o.s.",,,,90070,L - Liters,90070,l,,,,,,,CLEAN HARBORS INC,4090 TELFER ROAD,CORUNNA,ONTARIO,N0N1C0
2012,NYD986871622,CLEAN HARBORS INC,32 BASK ROAD,GLENMONT,NY,12077,"WASTE CORROSIVE LIQUIDS, TOXIC, NOS (BLENDED/BULKED NON-HALOGENATED, CORROSIVE, TOXIC LIQUIDS AND SLURRIES)",UN2922,"Corrosive liquids, toxic, n.o.s.",,,,17412,L - Liters,17412,l,,,,,,,CLEAN HARBORS INC,4090 TELFER ROAD,CORUNNA,ONTARIO,N0N1C0
2012,NYD986871622,CLEAN HARBORS INC,32 BASK ROAD,GLENMONT,NY,12077,"WASTE TOXIC LIQUIDS, ORGANIC, NOS (SPENT HALOGENATED ORGANIC LIQUIDS AND SLURRIES)",UN2810,"Toxic, liquids, organic, n.o.s.",,,,7570,L - Liters,7570,l,,,,,,,CLEAN HARBORS INC,4090 TELFER ROAD,CORUNNA,ONTARIO,N0N1C0
2012,NYD986871622,CLEAN HARBORS INC,32 BASK ROAD,GLENMONT,NY,12077,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, NOS (DEBRIS - INORGANIC)",UN3077,"Environmentally hazardous substances, solid, n.o.s.",,,,56917,K - Kilograms,56917,kg,,,,,,,CLEAN HARBORS INC,4090 TELFER ROAD,CORUNNA,ONTARIO,N0N1C0
2012,NYD986871622,CLEAN HARBORS INC,32 BASK ROAD,GLENMONT,NY,12077,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE LIQUIDS, NOS (INORGANIC SLUDGES AND SLURRIES WASTE FROM WASTE TRANSFER SITE)",UN3082,"Environmentally hazardous substances, liquid, n.o.s.",,,,20781,L - Liters,20781,l,,,,,,,CLEAN HARBORS INC,4090 TELFER ROAD,CORUNNA,ONTARIO,N0N1C0
2012,NYD986871622,CLEAN HARBORS INC,32 BASK ROAD,GLENMONT,NY,12077,"SOIL, SOLID AND DEBRIS CONTAMINATED WITH HALOGENATED, NON-HALOGENATED ORGANICS (WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS)",UN3077,"Environmentally hazardous substances, solid, n.o.s.",,,,9071,K - Kilograms,9071,kg,,,,,,,CLEAN HARBORS INC,4090 TELFER ROAD,CORUNNA,ONTARIO,N0N1C0
2012,NYD986871622,CLEAN HARBORS INC,32 BASK ROAD,GLENMONT,NY,12077,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, NOS (DEBRIS - ORGANIC)",UN3077,"Environmentally hazardous substances, solid, n.o.s.",,,,8147,K - Kilograms,8147,kg,,,,,,,CLEAN HARBORS INC,4090 TELFER ROAD,CORUNNA,ONTARIO,N0N1C0
2012,NYD986871622,CLEAN HARBORS INC,32 BASK ROAD,GLENMONT,NY,12077,"SOLIDS, SOILS, AND SLUDGES WITH ORGANICS (WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS)",UN3077,"Environmentally hazardous substances, solid, n.o.s.",,,,1095792,K - Kilograms,1095792,kg,,,,,,,CLEAN HARBORS INC,4090 TELFER ROAD,CORUNNA,ONTARIO,N0N1C0
2012,MDD980555189,CLEAN HARBORS INC,1910 RUSSELL STREET,BALTIMORE,MD,21230,RCRA MATERIAL MEETING TREATMENT STANDARDS,,,,,,416000,P - Pounds,188694.272,kg,,,,,,,CLEAN HARBORS INC,4090 TELFER ROAD,CORUNNA,ONTARIO,N0N1C0
