Year,RCRA Hazardous Waste Manifest Number,Foreign Exporter Name,Foreign Exporter Site Address,Foreign Exporter Site City,Foreign Exporter  Site State or Province,Foreign Exporter Site ZIP or Mailing Code,Hazardous Waste Description,DOT/UN ID Code,DOT/UN ID Code description,DOT Packing Group,Number of Containers,Container Type,Total Quantity in Shipment,Units for Quantity in Shipment,quant final,units final,Applicable EPA Hazardous Waste Code(s),Expected Management Method Code,Expected Management Method Code description,Port of Entry City,Port of Entry State,Receiving Facility EPA ID Number 2,Receiving Facility Name,Receiving Facility Street Address,Receiving Facility City,Receiving Facility State,Receiving Facility Zip Code
2011,002229890 FLE,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,J0X3B0,WASTE AEROSOLS (EACH NOT EXCEEDING 1 L CAPACITY),UN1950,"Aerosols, corrosive, Packing Group II or III, (each not exceeding 1 L capacity)",,40,"DM - Metal drums, barrels, kegs",4913,P - Pounds,2228.497496,kg,D001,H040,Incineration - thermal destruction other than use as a fuel (includes any preparation prior to burning) ,,,ARD068748192,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,AR,71730
2011,002229890 FLE,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,J0X3B0,"WASTE SOLIDS CONTAINING FLAMMABLE LIQUID, NOS (ISOPROPANOL)",UN3175,"Solids containing flammable liquid, n.o.s.",II,81,"DM - Metal drums, barrels, kegs",17960,P - Pounds,8146.51232,kg,D001,H040,Incineration - thermal destruction other than use as a fuel (includes any preparation prior to burning) ,,,ARD068748192,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,AR,71730
2011,002229895 FLE,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,J0X3B0,"WASTE FLAMMABLE SOLIDS, ORGANIC, NOS (2,4-DINITROPHENYLHYDRAZINE)",UN1325,"Flammable solids, organic, n.o.s.",II,1,"DF - Fiberboard or plastic drums, barrels, kegs",4,P - Pounds,1.814368,kg,D001,H040,Incineration - thermal destruction other than use as a fuel (includes any preparation prior to burning) ,PORT HURON,MI,ARD068748192,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,AR,71730
2011,002229895 FLE,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,J0X3B0,"WASTE MAGNESIUM OR MAGNESIUM ALLOYS WITH MORE THAN 50 PERCENT MAGNESIUM IN PELLETS, TURNINGS, OR RIBBONS",UN1869,"Magnesium or Magnesium alloys with more than 50 percent magnesium in pellets, turnings or ribbons",III,1,"DF - Fiberboard or plastic drums, barrels, kegs",9,P - Pounds,4.082328,kg,D001; D003,H040,Incineration - thermal destruction other than use as a fuel (includes any preparation prior to burning) ,PORT HURON,MI,ARD068748192,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,AR,71730
2011,002229895 FLE,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,J0X3B0,"WASTE WATER-REACTIVE SOLID, NOS (SODIUM HYDRIDE)",UN2813,"Water-reactive solid, n.o.s.",II,1,"DM - Metal drums, barrels, kegs",9,P - Pounds,4.082328,kg,D003,H040,Incineration - thermal destruction other than use as a fuel (includes any preparation prior to burning) ,PORT HURON,MI,ARD068748192,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,AR,71730
2011,002229895 FLE,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,J0X3B0,WASTE PERCHLORIC ACID,UN1873,"Perchloric acid with more than 50 percent but not more than 72 percent acid, by mass",I,1,"DF - Fiberboard or plastic drums, barrels, kegs",9,P - Pounds,4.082328,kg,D001; D002,H040,Incineration - thermal destruction other than use as a fuel (includes any preparation prior to burning) ,PORT HURON,MI,ARD068748192,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,AR,71730
2011,002229895 FLE,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,J0X3B0,"WASTE OXIDIZING LIQUID, NOS (POTASSIUM NITRATE, SILVER NITRATE)",UN3139,"Oxidizing liquid, n.o.s.",II,3,"DF - Fiberboard or plastic drums, barrels, kegs",21,P - Pounds,9.525432,kg,D001,H040,Incineration - thermal destruction other than use as a fuel (includes any preparation prior to burning) ,PORT HURON,MI,ARD068748192,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,AR,71730
2011,002229895 FLE,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,J0X3B0,"WASTE TOXIC LIQUIDS, CORROSIVE, ORGANIC, NOS (WATER, PICRIC ACID)",UN2927,"Toxic liquids, corrosive, organic, n.o.s.",II,1,"DM - Metal drums, barrels, kegs",92,P - Pounds,41.730464,kg,D002,H040,Incineration - thermal destruction other than use as a fuel (includes any preparation prior to burning) ,PORT HURON,MI,ARD068748192,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,AR,71730
2011,002229895 FLE,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,J0X3B0,WASTE METHYL IODIDE,UN2644,Methyl iodide,I,1,"DF - Fiberboard or plastic drums, barrels, kegs",4,P - Pounds,1.814368,kg,U138,H040,Incineration - thermal destruction other than use as a fuel (includes any preparation prior to burning) ,PORT HURON,MI,ARD068748192,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,AR,71730
2011,002229895 FLE,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,J0X3B0,"WASTE TOXIC SOLIDS, OXIDIZING, NOS (POTASSIUM DICHROMATE)",UN3086,"Toxic solids, oxidizing, n.o.s.",II,1,"DF - Fiberboard or plastic drums, barrels, kegs",9,P - Pounds,4.082328,kg,D001,H040,Incineration - thermal destruction other than use as a fuel (includes any preparation prior to burning) ,PORT HURON,MI,ARD068748192,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,AR,71730
2011,002229895 FLE,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,J0X3B0,"WASTE TOXIC LIQUIDS, CORROSIVE, ORGANIC, NOS (BORONTRIBROMIDE)",UN2927,"Toxic liquids, corrosive, organic, n.o.s.",II,1,"DF - Fiberboard or plastic drums, barrels, kegs",7,P - Pounds,3.175144,kg,D002,H040,Incineration - thermal destruction other than use as a fuel (includes any preparation prior to burning) ,PORT HURON,MI,ARD068748192,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,AR,71730
2011,002229895 FLE,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,J0X3B0,WASTE ARSENIC TRIOXIDE,UN1561,Arsenic trioxide,II,1,"DF - Fiberboard or plastic drums, barrels, kegs",10,P - Pounds,4.53592,kg,P012,H040,Incineration - thermal destruction other than use as a fuel (includes any preparation prior to burning) ,PORT HURON,MI,ARD068748192,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,AR,71730
2011,002229895 FLE,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,J0X3B0,WASTE SODIUM AZIDE,UN1687,Sodium azide,II,1,"DF - Fiberboard or plastic drums, barrels, kegs",4,P - Pounds,1.814368,kg,P105,H040,Incineration - thermal destruction other than use as a fuel (includes any preparation prior to burning) ,PORT HURON,MI,ARD068748192,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,AR,71730
2011,002229895 FLE,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,J0X3B0,WASTE BROMIDE,UN1744,Bromine,I,1,"CF - Fiber or plastic boxes, cartons, cases",7,P - Pounds,3.175144,kg,D002,H040,Incineration - thermal destruction other than use as a fuel (includes any preparation prior to burning) ,PORT HURON,MI,ARD068748192,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,AR,71730
2011,002229895 FLE,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,J0X3B0,"WASTE CORROSIVE LIQUID, ACIDIC, ORGANIC, NOS (AMINOPHOSPHONIC ACID)",UN3265,"Corrosive liquid, acidic, organic, n.o.s.",II,1,"DM - Metal drums, barrels, kegs",515,P - Pounds,233.59988,kg,D002,H040,Incineration - thermal destruction other than use as a fuel (includes any preparation prior to burning) ,PORT HURON,MI,ARD068748192,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,AR,71730
2011,002229895 FLE,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,J0X3B0,"WASTE CORROSIVE LIQUIDS, NOS (SODIUM HYPOCHLORIDE SOLUTION)",UN1760,"Corrosive liquids, n.o.s.",II,1,"DF - Fiberboard or plastic drums, barrels, kegs",11,P - Pounds,4.989512,kg,D002,H040,Incineration - thermal destruction other than use as a fuel (includes any preparation prior to burning) ,PORT HURON,MI,ARD068748192,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,AR,71730
2011,002229895 FLE,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,J0X3B0,WASTE PERCHLORIC ACID,UN1873,"Perchloric acid with more than 50 percent but not more than 72 percent acid, by mass",I,1,"DM - Metal drums, barrels, kegs",13,P - Pounds,5.896696,kg,D001; D002,H040,Incineration - thermal destruction other than use as a fuel (includes any preparation prior to burning) ,PORT HURON,MI,ARD068748192,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,AR,71730
2011,002229895 FLE,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,J0X3B0,"WASTE OXIDIZING LIQUID, CORROSIVE, NOS (NITRIC ACID, HYDROGENE PEROXIDE)",UN3090,"Lithium battery",II,11,"DM - Metal drums, barrels, kegs",1760,P - Pounds,798.32192,kg,D001; D002,H040,Incineration - thermal destruction other than use as a fuel (includes any preparation prior to burning) ,PORT HURON,MI,ARD068748192,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,AR,71730
2011,002229895 FLE,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,J0X3B0,"WASTE OXIDIZING LIQUID, CORROSIVE, NOS (POTASSIUM PERMANGANATE)",UN3098,"Oxidizing liquid, corrosive, n.o.s.",II,1,"DM - Metal drums, barrels, kegs",35,P - Pounds,15.87572,kg,D001; D002,H040,Incineration - thermal destruction other than use as a fuel (includes any preparation prior to burning) ,PORT HURON,MI,ARD068748192,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,AR,71730
2011,002229895 FLE,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,J0X3B0,"WASTE OXIDIZING SOLID, NOS (CALCIUM HYPOCHLORITE)",UN1479,"Oxidizing solid, n.o.s.",II,11,"DM - Metal drums, barrels, kegs",601,P - Pounds,272.608792,kg,,H040,Incineration - thermal destruction other than use as a fuel (includes any preparation prior to burning) ,PORT HURON,MI,ARD068748192,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,AR,71730
2011,002229895 FLE,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,J0X3B0,"WASTE OXIDIZING SOLID, CORROSIVE, NOS (CHROMIC ACID)",UN3085,"Oxidizing solid, corrosive, n.o.s.",II,2,"DM - Metal drums, barrels, kegs",197,P - Pounds,89.357624,kg,D001; D002,H040,Incineration - thermal destruction other than use as a fuel (includes any preparation prior to burning) ,PORT HURON,MI,ARD068748192,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,AR,71730
2011,002229895 FLE,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,J0X3B0,"WASTE OXIDIZING SOLID, NOS (FERRIC NITRATE)",UN1479,"Oxidizing solid, n.o.s.",II,3,"DF - Fiberboard or plastic drums, barrels, kegs",48,P - Pounds,21.772416,kg,D001,H040,Incineration - thermal destruction other than use as a fuel (includes any preparation prior to burning) ,PORT HURON,MI,ARD068748192,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,AR,71730
2011,002229895 FLE,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,J0X3B0,WASTE POTASSIUM BROMATE,UN1484,Potassium bromate,II,1,"DF - Fiberboard or plastic drums, barrels, kegs",9,P - Pounds,4.082328,kg,D001,H040,Incineration - thermal destruction other than use as a fuel (includes any preparation prior to burning) ,PORT HURON,MI,ARD068748192,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,AR,71730
2011,002229895 FLE,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,J0X3B0,"WASTE OXIDIZING LIQUID, CORROSIVE, NOS (NITRIC ACID, HYDROGENE PEROXIDE)",UN3098,"Oxidizing liquid, corrosive, n.o.s.",II,2,"DF - Fiberboard or plastic drums, barrels, kegs",22,P - Pounds,9.979024,kg,D001; D002,H040,Incineration - thermal destruction other than use as a fuel (includes any preparation prior to burning) ,PORT HURON,MI,ARD068748192,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,AR,71730
2011,002229895 FLE,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,J0X3B0,"WASTE OXIDIZING SOLID, NOS (CALCIUM HYPOCHLORITE)",UN1479,"Oxidizing solid, n.o.s.",II,3,"DF - Fiberboard or plastic drums, barrels, kegs",36,P - Pounds,16.329312,kg,D001,H040,Incineration - thermal destruction other than use as a fuel (includes any preparation prior to burning) ,PORT HURON,MI,ARD068748192,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,AR,71730
2011,002229895 FLE,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,J0X3B0,"WASTE OXIDIZING LIQUID, CORROSIVE, NOS (NITRIC ACID, HYDROGENE PEROXIDE)",UN3098,"Oxidizing liquid, corrosive, n.o.s.",II,4,"DF - Fiberboard or plastic drums, barrels, kegs",35,P - Pounds,15.87572,kg,D001; D002,H040,Incineration - thermal destruction other than use as a fuel (includes any preparation prior to burning) ,PORT HURON,MI,ARD068748192,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,AR,71730
2011,002229895 FLE,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,J0X3B0,"WASTE ALUMINUM CHLORIDE, ANHYDROUS",UN1726,"Aluminum chloride, anhydrous",II,3,"DF - Fiberboard or plastic drums, barrels, kegs",20,P - Pounds,9.07184,kg,D002,H040,Incineration - thermal destruction other than use as a fuel (includes any preparation prior to burning) ,PORT HURON,MI,ARD068748192,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,AR,71730
2011,002229895 FLE,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,J0X3B0,"WASTE CORROSIVE LIQUIDS, NOS (BISMUTH TRICHLORIDE)",UN1760,"Corrosive liquids, n.o.s.",II,1,"DF - Fiberboard or plastic drums, barrels, kegs",9,P - Pounds,4.082328,kg,D002,H040,Incineration - thermal destruction other than use as a fuel (includes any preparation prior to burning) ,PORT HURON,MI,ARD068748192,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,AR,71730
2011,002229895 FLE,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,J0X3B0,"WASTE CORROSIVE LIQUID, ACIDIC, INORGANIC, NOS (PHOSPHORUS OXYCHLORIDE)",UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",II,1,"DF - Fiberboard or plastic drums, barrels, kegs",13,P - Pounds,5.896696,kg,D002,H040,Incineration - thermal destruction other than use as a fuel (includes any preparation prior to burning) ,PORT HURON,MI,ARD068748192,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,AR,71730
2011,002229895 FLE,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,J0X3B0,WASTE AMMONIUM SULFIDE SOLUTION,UN2683,Ammonium sulfide solution,II,1,"DF - Fiberboard or plastic drums, barrels, kegs",7,P - Pounds,3.175144,kg,D002,H040,Incineration - thermal destruction other than use as a fuel (includes any preparation prior to burning) ,PORT HURON,MI,ARD068748192,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,AR,71730
2011,002229895 FLE,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,J0X3B0,"WASTE CORROSIVE LIQUIDS, FLAMMABLE, NOS (BORONTRIFLUORIDE DIETHYL ETHERATE)",UN2920,"Corrosive liquids, flammable, n.o.s.",II,1,"DF - Fiberboard or plastic drums, barrels, kegs",7,P - Pounds,3.175144,kg,D001; D002,H040,Incineration - thermal destruction other than use as a fuel (includes any preparation prior to burning) ,PORT HURON,MI,ARD068748192,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,AR,71730
2011,002229895 FLE,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,J0X3B0,"WASTE CORROSIVE LIQUID, ACIDIC, ORGANIC, NOS (SULFURIC ACID, HEXANE)",UN3265,"Corrosive liquid, acidic, organic, n.o.s.",II,1,"DF - Fiberboard or plastic drums, barrels, kegs",440,P - Pounds,199.58048,kg,D001,H040,Incineration - thermal destruction other than use as a fuel (includes any preparation prior to burning) ,PORT HURON,MI,ARD068748192,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,AR,71730
2011,002229895 FLE,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,J0X3B0,"CORROSIVE SOLIDS, NOS (IODINE ?)",UN1759,"Corrosive solids, n.o.s.",III,2,"DF - Fiberboard or plastic drums, barrels, kegs",7,P - Pounds,3.175144,kg,,H040,Incineration - thermal destruction other than use as a fuel (includes any preparation prior to burning) ,PORT HURON,MI,ARD068748192,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,AR,71730
2011,002229895 FLE,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,J0X3B0,WASTE NOT REGULATED BY TDG (CITRIC ACID SLUDGE),UY2307,,,,"DM - Metal drums, barrels, kegs",1415,P - Pounds,641.83268,kg,,H040,Incineration - thermal destruction other than use as a fuel (includes any preparation prior to burning) ,PORT HURON,MI,ARD068748192,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,AR,71730
2011,002229900 FLE,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,J0X3B0,WASTE AEROSOLS (EACH NOT EXCEEDING 1 L CAPACITY),UN1950,"Aerosols, corrosive, Packing Group II or III, (each not exceeding 1 L capacity)",,30,"DM - Metal drums, barrels, kegs",3087,P - Pounds,1400.238504,kg,D001,H040,Incineration - thermal destruction other than use as a fuel (includes any preparation prior to burning) ,PORT HURON,MI,ARD068748192,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,AR,71730
2011,002229900 FLE,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,J0X3B0,WASTE OCTANES,UN1262,Octanes,II,5,"DF - Fiberboard or plastic drums, barrels, kegs",108,P - Pounds,48.987936,kg,D001,H040,Incineration - thermal destruction other than use as a fuel (includes any preparation prior to burning) ,PORT HURON,MI,ARD068748192,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,AR,71730
2011,002229900 FLE,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,J0X3B0,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (BULBS WITH LEACHABLE MERCURY)",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,4,"DM - Metal drums, barrels, kegs",357,P - Pounds,161.932344,kg,D009,H039,"Other recovery or reclamation for reuse including acid regeneration, organics recovery, etc (specify in comments). ",PORT HURON,MI,ARD068748192,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,AR,71730
2011,002229900 FLE,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,J0X3B0,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (BULBS WITH LEACHABLE MERCURY)",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,16,"CF - Fiber or plastic boxes, cartons, cases",588,P - Pounds,266.712096,kg,D009,H039,"Other recovery or reclamation for reuse including acid regeneration, organics recovery, etc (specify in comments). ",PORT HURON,MI,ARD068748192,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,AR,71730
2011,002229917 FLE,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,J0X3B0,WASTE AEROSOLS (EACH NOT EXCEEDING 1 L CAPACITY),UN1950,"Aerosols, corrosive, Packing Group II or III, (each not exceeding 1 L capacity)",,1,"DF - Fiberboard or plastic drums, barrels, kegs",7,P - Pounds,3.175144,kg,D001,H040,Incineration - thermal destruction other than use as a fuel (includes any preparation prior to burning) ,PORT HURON,MI,ARD068748192,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,AR,71730
2011,002229917 FLE,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,J0X3B0,WASTE AEROSOLS (EACH NOT EXCEEDING 1 L CAPACITY),UN1950,"Aerosols, corrosive, Packing Group II or III, (each not exceeding 1 L capacity)",,13,"DM - Metal drums, barrels, kegs",1531,P - Pounds,694.449352,kg,D001,H040,Incineration - thermal destruction other than use as a fuel (includes any preparation prior to burning) ,PORT HURON,MI,ARD068748192,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,AR,71730
2011,002229917 FLE,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,J0X3B0,"WASTE ISOCYANATES, FLAMMABLE, TOXIC, NOS (POLYMETHYLENE POLYPHENYL ISOCYANATE)",UN2478,"Isocyanates, flammable, toxic, n.o.s. or Isocyanate solutions, flammable, toxic, n.o.s. flash point less than 23 degrees C",II,1,"DM - Metal drums, barrels, kegs",268,P - Pounds,121.562656,kg,D001,H040,Incineration - thermal destruction other than use as a fuel (includes any preparation prior to burning) ,PORT HURON,MI,ARD068748192,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,AR,71730
2011,002229917 FLE,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,J0X3B0,"WASTE ORGANOMETALLIC SUBSTANCE, LIQUID, WATER REACTIVE, FLAMMABLE (TRIMETHYLALUMINUM)",UN3399,"Organometallic substance, liquid, water-reactive, flammable",II,1,"DM - Metal drums, barrels, kegs",9,P - Pounds,4.082328,kg,D003,H040,Incineration - thermal destruction other than use as a fuel (includes any preparation prior to burning) ,PORT HURON,MI,ARD068748192,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,AR,71730
2011,002229917 FLE,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,J0X3B0,WASTE NOT REGULATED BY TDG (ISOCYANATE POLYMERS),UY2307,,,2,"DM - Metal drums, barrels, kegs",96,P - Pounds,43.544832,kg,,H040,Incineration - thermal destruction other than use as a fuel (includes any preparation prior to burning) ,PORT HURON,MI,ARD068748192,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,AR,71730
2011,002229919 FLE,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,J0X3B0,WASTE AEROSOLS (EACH NOT EXCEEDING 1 L CAPACITY),UN1950,"Aerosols, corrosive, Packing Group II or III, (each not exceeding 1 L capacity)",,36,"DM - Metal drums, barrels, kegs",5073,P - Pounds,2301.072216,kg,D001,H040,Incineration - thermal destruction other than use as a fuel (includes any preparation prior to burning) ,FT ERIE,OH,ARD068748192,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,AR,71730
2011,002229919 FLE,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,J0X3B0,WASTE AEROSOLS (EACH NOT EXCEEDING 1 L CAPACITY),UN1950,"Aerosols, corrosive, Packing Group II or III, (each not exceeding 1 L capacity)",,4,"DF - Fiberboard or plastic drums, barrels, kegs",42,P - Pounds,19.050864,kg,D001,H040,Incineration - thermal destruction other than use as a fuel (includes any preparation prior to burning) ,FT ERIE,OH,ARD068748192,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,AR,71730
2011,002229919 FLE,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,J0X3B0,"WASTE WATER-REACTIVE SOLID, NOS (ALUMINUM)",UN2813,"Water-reactive solid, n.o.s.",I,1,"DF - Fiberboard or plastic drums, barrels, kegs",11,P - Pounds,4.989512,kg,D003,H040,Incineration - thermal destruction other than use as a fuel (includes any preparation prior to burning) ,FT ERIE,OH,ARD068748192,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,AR,71730
2011,002229919 FLE,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,J0X3B0,WASTE SODIUM BOROHYDRIDE,UN1425,,I,1,"DF - Fiberboard or plastic drums, barrels, kegs",7,P - Pounds,3.175144,kg,D003,H040,Incineration - thermal destruction other than use as a fuel (includes any preparation prior to burning) ,FT ERIE,OH,ARD068748192,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,AR,71730
2011,002229919 FLE,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,J0X3B0,"WASTE ORGANIC PEROXIDE TYPE C, SOLID (BENZOYL PEROXIDE)",UN3104,"Organic peroxide type C, solid",II,1,"DF - Fiberboard or plastic drums, barrels, kegs",9,P - Pounds,4.082328,kg,D001,H040,Incineration - thermal destruction other than use as a fuel (includes any preparation prior to burning) ,FT ERIE,OH,ARD068748192,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,AR,71730
2011,002229919 FLE,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,J0X3B0,"WASTE TOXIC LIQUIDS, FLAMMABLE, ORGANIC, NOS (AMMONIUM SULFIDES)",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,1,"DF - Fiberboard or plastic drums, barrels, kegs",7,P - Pounds,3.175144,kg,D001,H040,Incineration - thermal destruction other than use as a fuel (includes any preparation prior to burning) ,FT ERIE,OH,ARD068748192,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,AR,71730
2011,002229919 FLE,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,J0X3B0,WASTE SODIUM AZIDE,UN1687,Sodium azide,II,22,"DM - Metal drums, barrels, kegs",265,P - Pounds,120.20188,kg,P105,H040,Incineration - thermal destruction other than use as a fuel (includes any preparation prior to burning) ,FT ERIE,OH,ARD068748192,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,AR,71730
2011,002229919 FLE,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,J0X3B0,WASTE SODIUM AZIDE,UN1687,Sodium azide,II,2,"BA - Burlap, cloth, paper, or plastic bags",9,P - Pounds,4.082328,kg,P105,H040,Incineration - thermal destruction other than use as a fuel (includes any preparation prior to burning) ,FT ERIE,OH,ARD068748192,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,AR,71730
2011,002229919 FLE,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,J0X3B0,"WASTE CORROSIVE SOLIDS, TOXIC, NOS (HYDROFLUORIC ACID)",UN2928,"Toxic solids, corrosive, organic, n.o.s.",II,3,"DM - Metal drums, barrels, kegs",1696,P - Pounds,769.292032,kg,U134,H040,Incineration - thermal destruction other than use as a fuel (includes any preparation prior to burning) ,FT ERIE,OH,ARD068748192,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,AR,71730
